graph,order,freq,input_time,task_time,total_time,input_power,task_power,input_e,task_e,total_e
mobile,GBLGGLBLLGBGBG,"((2, 5), (0,), (2,), (0, 4), (1, 3), (0,), (5,), (0,), (4,), (3, 2), (7,), (2, 0), (0,), (1, 1))",16.9486,242.61170000000004,259.56030000000004,4114.533648018648,4047.416219314316,69.73558498680886,981.9505295754192,1051.686114562228
mobile,GBLGGLBLLGBGBG,"((2, 0), (4,), (1,), (1, 7), (3, 1), (4,), (0,), (3,), (1,), (2, 1), (6,), (0, 7), (5,), (2, 3))",52.9312,208.10990000000004,261.04110000000003,3376.8499809708564,4271.597448390253,178.74072171276458,888.9617178247508,1067.7024395375154
mobile,GBLGGLBLLGBGBG,"((4, 2), (6,), (4,), (0, 6), (4, 3), (2,), (3,), (1,), (4,), (3, 2), (7,), (1, 2), (2,), (1, 2))",26.797,202.23537,229.03237,3816.603463622292,4304.6424459885,102.27352301468656,870.5509577821892,972.8244807968758
mobile,GBLGGLBLLGBGBG,"((3, 4), (0,), (1,), (0, 5), (3, 6), (3,), (4,), (0,), (3,), (0, 1), (1,), (1, 3), (6,), (0, 0))",20.6718,266.88557999999995,287.55738,3909.611028579262,3962.4614734204647,80.8186972605848,1057.523828561475,1138.3425258220598
mobile,GBLGGLBLLGBGBG,"((0, 2), (6,), (4,), (4, 4), (2, 5), (0,), (3,), (1,), (5,), (4, 3), (0,), (2, 1), (6,), (0, 6))",26.7103,211.03697000000005,237.74727,3659.3383860906033,4286.648803894715,97.74202609399585,904.6413750280648,1002.3834011220608
mobile,GBLGGLBLLGBGBG,"((3, 3), (1,), (0,), (4, 5), (0, 2), (1,), (7,), (4,), (2,), (2, 2), (0,), (2, 2), (1,), (4, 4))",21.551,203.31049,224.86149,3967.4980354733,4267.945414158963,85.50355016248508,867.7180734459116,953.2216236083968
mobile,GBLGGLBLLGBGBG,"((4, 1), (6,), (2,), (1, 7), (2, 6), (5,), (0,), (5,), (5,), (1, 6), (6,), (2, 4), (4,), (1, 6))",32.1822,194.24293000000003,226.42513,3836.4871992995945,4453.905413126314,123.46659834529942,865.1396373885158,988.6062357338152
mobile,GBLGGLBLLGBGBG,"((4, 7), (3,), (5,), (4, 2), (1, 6), (2,), (4,), (3,), (4,), (2, 7), (0,), (2, 1), (7,), (0, 0))",15.4364,211.44128,226.87768,4695.242146464646,4323.399760739009,72.47763586968686,914.14517936235,986.6228152320368
mobile,GBLGGLBLLGBGBG,"((3, 4), (1,), (5,), (4, 7), (3, 4), (0,), (3,), (3,), (4,), (3, 5), (3,), (4, 6), (7,), (0, 4))",18.3664,180.8755,199.2419,4076.5783799533806,4533.291104195584,74.87206915757577,819.9612951169283,894.8333642745041
mobile,BLLBLGGGGLGLBG,"((5,), (2,), (4,), (4,), (1,), (0, 1), (2, 3), (2, 2), (4, 1), (5,), (3, 2), (1,), (3,), (4, 5))",17.83,173.41458999999998,191.24459,4370.642179487181,4458.350254570834,77.92855006025643,773.1429814727968,851.0715315330532
mobile,BLLBLGGGGLGLBG,"((2,), (1,), (2,), (7,), (3,), (4, 0), (1, 7), (1, 6), (3, 0), (2,), (0, 1), (5,), (0,), (1, 4))",30.3142,217.02531,247.33951,3634.5193377382857,4233.070648699979,110.17754610806594,918.683469786014,1028.86101589408
mobile,BLLBLGGGGLGLBG,"((0,), (4,), (1,), (1,), (5,), (3, 2), (1, 5), (4, 6), (0, 5), (0,), (1, 4), (4,), (6,), (1, 3))",60.8193,226.64765,287.46695,3345.1864251123247,4136.969090946514,203.451896744834,937.6343225856638,1141.0862193304977
mobile,BLLBLGGGGLGLBG,"((2,), (1,), (3,), (0,), (4,), (4, 2), (1, 5), (1, 7), (0, 6), (2,), (3, 0), (5,), (0,), (3, 2))",29.9142,223.71075,253.62495,3616.019629035825,4159.698024107756,108.17033438690348,930.5691647466642,1038.7394991335675
mobile,BLLBLGGGGLGLBG,"((3,), (2,), (4,), (0,), (4,), (2, 6), (3, 5), (1, 1), (3, 0), (3,), (3, 4), (5,), (7,), (2, 1))",26.0366,190.97616,217.01276,3697.787194149589,4326.324920740589,96.2778060591952,826.2249202753419,922.5027263345372
mobile,BLLBLGGGGLGLBG,"((0,), (5,), (1,), (3,), (0,), (4, 2), (2, 3), (2, 2), (2, 4), (5,), (4, 2), (0,), (1,), (2, 3))",60.4183,194.4779,254.8962,3340.748641669676,4292.482857356139,201.842353656991,834.7930518846215,1036.6354055416125
mobile,BLLBLGGGGLGLBG,"((2,), (3,), (3,), (7,), (3,), (0, 2), (3, 5), (2, 2), (4, 6), (5,), (1, 0), (4,), (2,), (4, 3))",30.0598,175.67659,205.73639,3685.5369705513776,4533.341357607395,110.78650422738028,796.4019510104378,907.188455237818
mobile,BLLBLGGGGLGLBG,"((0,), (3,), (5,), (1,), (5,), (2, 5), (4, 5), (4, 5), (1, 5), (3,), (1, 2), (1,), (4,), (3, 2))",58.7675,187.42884000000004,246.19634,3367.3459935697024,4340.5219396201,197.89050567710748,813.5389921375456,1011.4294978146532
mobile,BLLBLGGGGLGLBG,"((5,), (4,), (0,), (1,), (0,), (2, 2), (3, 3), (1, 3), (3, 7), (0,), (0, 2), (3,), (0,), (0, 3))",18.201,260.363,278.564,4180.706864801866,3957.948621502633,76.09304564625876,1030.50337694029,1106.596422586549
mobile,BLLBLGGGGLGLBG,"((5,), (3,), (4,), (0,), (2,), (1, 7), (4, 4), (2, 5), (0, 1), (5,), (3, 2), (1,), (0,), (2, 1))",19.2912,222.32781,241.61901,4133.836959706959,4139.184895227529,79.74667555709888,920.255912941016,1000.0025884981148
mobile,BGGBLGGGBLBLLG,"((2,), (0, 1), (3, 3), (5,), (3,), (1, 2), (1, 5), (1, 3), (4,), (1,), (0,), (5,), (1,), (4, 6))",26.9033,200.00748,226.91078,3817.7092410096784,4286.838912123331,102.70897702365568,857.3998479797289,960.1088250033846
mobile,BGGBLGGGBLBLLG,"((7,), (3, 6), (2, 4), (3,), (2,), (3, 5), (0, 6), (3, 0), (7,), (0,), (6,), (5,), (1,), (0, 7))",13.8304,200.41893,214.24933,5042.8220959595965,4437.4135344212,69.7442467159596,889.341672536215,959.0859192521746
mobile,BGGBLGGGBLBLLG,"((5,), (4, 3), (1, 2), (6,), (5,), (0, 1), (4, 4), (3, 5), (2,), (0,), (6,), (1,), (5,), (1, 2))",18.3315,190.46604,208.79754,4165.736185342436,4422.446295845623,76.36419288160486,842.3258330823843,918.6900259639892
mobile,BGGBLGGGBLBLLG,"((3,), (4, 6), (0, 6), (3,), (0,), (2, 0), (2, 1), (1, 6), (7,), (5,), (0,), (4,), (4,), (0, 6))",22.8402,224.58845,247.42865000000003,3839.9565047942265,4235.524127249755,87.70537456080109,951.2497986766252,1038.9551732374264
mobile,BGGBLGGGBLBLLG,"((2,), (3, 2), (2, 5), (6,), (3,), (1, 6), (3, 3), (4, 1), (1,), (5,), (4,), (4,), (2,), (4, 2))",29.5193,158.34708,187.86638,3639.61894706128,4700.1520874826565,107.43900358398604,744.2553586087832,851.6943621927693
mobile,BGGBLGGGBLBLLG,"((6,), (2, 2), (3, 0), (7,), (3,), (2, 1), (4, 5), (0, 7), (0,), (5,), (7,), (1,), (4,), (4, 6))",14.8837,182.39046,197.27416,4743.024570707069,4637.187471588815,70.59375480303281,845.7787560493209,916.3725108523536
mobile,BGGBLGGGBLBLLG,"((7,), (1, 5), (4, 5), (2,), (1,), (0, 3), (2, 3), (3, 4), (2,), (0,), (3,), (0,), (1,), (2, 5))",14.1198,209.6177,223.7375,4924.89590909091,4215.911846535845,69.53854525718184,883.7297446735969,953.2682899307788
mobile,BGGBLGGGBLBLLG,"((7,), (3, 1), (2, 1), (5,), (3,), (0, 0), (3, 0), (3, 4), (4,), (3,), (2,), (1,), (5,), (1, 4))",14.4735,189.12296,203.59646,4885.582979797981,4374.52625390255,70.71148525810608,827.3233537357619,898.034838993868
mobile,BGGBLGGGBLBLLG,"((0,), (3, 2), (1, 2), (2,), (1,), (0, 6), (2, 3), (2, 4), (2,), (1,), (3,), (1,), (0,), (0, 7))",55.3884,243.9587,299.3471,3416.158313849068,4021.588673770093,189.21554315079769,981.101544787676,1170.3170879384736
mobile,BGGBLGGGBLBLLG,"((6,), (3, 2), (0, 5), (6,), (4,), (0, 2), (0, 4), (0, 0), (2,), (4,), (7,), (4,), (2,), (0, 5))",15.8405,229.52712,245.36762,4544.5257215007205,4212.887152361953,71.98755969143217,966.9718549666402,1038.9594146580723
mobile,LGBLGLLBLBGGGG,"((4,), (1, 6), (1,), (1,), (3, 7), (3,), (3,), (7,), (4,), (2,), (2, 6), (2, 5), (4, 4), (0, 0))",41.454,212.94959,254.40359,3384.33031837256,4272.517491017143,140.29402901781611,909.8308479799292,1050.124876997745
mobile,LGBLGLLBLBGGGG,"((5,), (1, 7), (4,), (4,), (1, 4), (2,), (3,), (4,), (0,), (3,), (4, 4), (3, 3), (1, 3), (3, 0))",36.0736,175.53228,211.60588,3536.12930769231,4473.012344330549,127.56091419396932,785.1580552684862,912.7189694624556
mobile,LGBLGLLBLBGGGG,"((2,), (2, 4), (7,), (3,), (4, 3), (3,), (5,), (0,), (3,), (3,), (4, 2), (3, 1), (1, 0), (1, 0))",59.8176,185.52725,245.34485,3253.062885226671,4412.6420996410125,194.5904144433349,818.6653539806231,1013.255768423958
mobile,LGBLGLLBLBGGGG,"((0,), (1, 3), (1,), (5,), (4, 4), (0,), (3,), (5,), (1,), (7,), (2, 2), (0, 7), (4, 3), (3, 6))",118.062,202.5648,320.6268,3186.5977188978013,4396.0965857581,376.21609988851225,890.4944256747725,1266.7105255632848
mobile,LGBLGLLBLBGGGG,"((2,), (3, 6), (1,), (0,), (4, 1), (2,), (0,), (0,), (0,), (5,), (0, 2), (3, 6), (3, 3), (2, 6))",60.3872,226.21078,286.59798,3281.57664650604,4133.665135007752,198.16522526788955,935.0796144489088,1133.2448397167984
mobile,LGBLGLLBLBGGGG,"((1,), (1, 5), (2,), (5,), (0, 0), (1,), (1,), (3,), (0,), (3,), (0, 7), (0, 2), (1, 6), (1, 6))",80.6893,254.6556,335.34489999999994,3209.1920980487034,4019.5744243854574,258.94746395708125,1023.6071367865331,1282.5546007436146
mobile,LGBLGLLBLBGGGG,"((5,), (4, 4), (4,), (1,), (4, 2), (4,), (1,), (4,), (2,), (6,), (1, 5), (0, 5), (2, 2), (0, 0))",35.4787,219.66058,255.13928,3522.89393939394,4237.481419140603,124.9876972075758,930.807626267648,1055.7953234752238
mobile,LGBLGLLBLBGGGG,"((0,), (2, 1), (7,), (0,), (3, 0), (2,), (5,), (3,), (1,), (1,), (1, 1), (3, 6), (4, 7), (4, 0))",117.935,190.26298000000003,308.19798000000003,3161.190201903361,4367.148350123348,372.81496646147286,830.9066591965517,1203.7216256580243
mobile,LGBLGLLBLBGGGG,"((0,), (2, 7), (0,), (2,), (4, 6), (1,), (2,), (6,), (4,), (7,), (4, 6), (4, 1), (3, 7), (0, 0))",117.675,205.11821999999995,322.79322,3154.6273174194216,4417.921588042504,371.2207695773304,906.1962122388512,1277.4169818161818
mobile,LGBLGLLBLBGGGG,"((2,), (0, 7), (5,), (3,), (2, 3), (5,), (5,), (0,), (2,), (6,), (0, 1), (3, 2), (0, 1), (4, 7))",60.6441,205.99421,266.63831,3331.3160167538927,4346.898594594786,202.0246616516248,895.4359419436632,1097.460603595288
mobile,LBLLBGBBLLGLBG,"((4,), (0,), (4,), (3,), (2,), (3, 0), (0,), (2,), (5,), (5,), (3, 1), (5,), (6,), (0, 5))",42.0709,198.70324,240.77414,3408.0939490968794,4224.979550603691,143.3815797230599,839.5171256386973,982.8987053617572
mobile,LBLLBGBBLLGLBG,"((1,), (2,), (1,), (3,), (3,), (4, 7), (3,), (3,), (1,), (3,), (4, 1), (5,), (0,), (4, 6))",80.8437,162.74784999999997,243.59155,3247.859194577352,4477.816654971745,262.56895436865307,728.7550332908432,991.3239876594964
mobile,LBLLBGBBLLGLBG,"((4,), (6,), (2,), (4,), (5,), (1, 3), (1,), (1,), (0,), (2,), (3, 1), (5,), (2,), (3, 3))",42.2845,179.13003999999998,221.41454,3419.8196533479304,4268.003195962283,144.60536413199057,764.5275832128516,909.132947344842
mobile,LBLLBGBBLLGLBG,"((5,), (2,), (3,), (2,), (1,), (0, 4), (7,), (0,), (2,), (5,), (4, 1), (2,), (7,), (1, 2))",36.015,198.06874,234.08374,3534.3939347826085,4224.321294348807,127.29119756119564,836.7059961268374,963.997193688033
mobile,LBLLBGBBLLGLBG,"((5,), (2,), (1,), (4,), (2,), (4, 2), (2,), (3,), (2,), (1,), (0, 4), (2,), (2,), (0, 5))",36.2211,222.57941,258.80051,3547.4096785243764,4025.250894301402,128.4910807067993,895.9379691555785,1024.4290498623775
mobile,LBLLBGBBLLGLBG,"((0,), (0,), (4,), (1,), (3,), (3, 5), (4,), (4,), (4,), (0,), (4, 3), (5,), (3,), (4, 4))",117.901,169.02692000000002,286.92792000000003,3178.6773910300226,4410.530936551401,374.7692430798307,745.4984597699989,1120.2677028498297
mobile,LBLLBGBBLLGLBG,"((5,), (5,), (2,), (4,), (3,), (2, 7), (1,), (6,), (3,), (2,), (1, 0), (5,), (4,), (4, 0))",36.0423,158.01094999999998,194.05325,3551.0258234519106,4544.783337006232,127.9871380366008,718.1255326245248,846.1126706611255
mobile,LBLLBGBBLLGLBG,"((1,), (7,), (3,), (1,), (7,), (3, 0), (4,), (4,), (2,), (3,), (2, 5), (0,), (1,), (1, 2))",80.6057,190.80442,271.41012,3193.22217249906,4219.634849606484,257.39190846980745,805.1249800909524,1062.5168885607598
mobile,LBLLBGBBLLGLBG,"((4,), (7,), (3,), (4,), (5,), (2, 6), (0,), (4,), (2,), (5,), (1, 2), (5,), (6,), (2, 1))",41.4402,171.08056999999997,212.52077,3394.129161579162,4431.570784341202,140.65339128167278,758.1556557804397,898.8090470621125
mobile,LBLLBGBBLLGLBG,"((0,), (4,), (5,), (1,), (1,), (1, 5), (1,), (2,), (4,), (2,), (3, 5), (1,), (4,), (1, 5))",117.839,195.69949,313.53849,3167.2470362415715,4136.018000344624,373.2252235036705,809.4166132982627,1182.641836801933
mobile,GGGLLBLBLBBBBG,"((0, 2), (1, 4), (1, 6), (4,), (2,), (2,), (4,), (3,), (3,), (2,), (5,), (1,), (5,), (3, 6))",24.1536,172.14334,196.29694,3836.0844594612495,4354.854908797532,92.65524960004323,749.6592692158024,842.3145188158456
mobile,GGGLLBLBLBBBBG,"((2, 3), (1, 2), (2, 0), (3,), (4,), (2,), (1,), (2,), (2,), (0,), (1,), (4,), (5,), (1, 4))",21.5504,199.99774,221.54814,3796.6680874272793,4118.481431616923,81.81971595129284,823.6869785553491,905.506694506642
mobile,GGGLLBLBLBBBBG,"((1, 4), (2, 3), (3, 5), (2,), (0,), (3,), (4,), (6,), (1,), (6,), (4,), (6,), (7,), (3, 6))",17.5471,151.00002,168.54712,4225.8772832722825,4701.873198696096,74.15189127730707,709.9829470405743,784.1348383178814
mobile,GGGLLBLBLBBBBG,"((4, 3), (3, 7), (1, 4), (0,), (4,), (0,), (2,), (7,), (0,), (1,), (3,), (0,), (7,), (0, 6))",20.0757,233.84657,253.92227,4149.296935286934,4103.848108064393,83.3000404837399,959.670803871848,1042.9708443555878
mobile,GGGLLBLBLBBBBG,"((4, 3), (0, 2), (4, 2), (5,), (2,), (5,), (2,), (6,), (3,), (6,), (7,), (2,), (5,), (0, 2))",22.4352,183.18057,205.61577000000003,3914.678713369962,4498.360363021317,87.82659987019777,824.0122153636518,911.8388152338496
mobile,GGGLLBLBLBBBBG,"((2, 1), (0, 3), (0, 6), (1,), (5,), (2,), (2,), (2,), (2,), (3,), (2,), (1,), (1,), (3, 6))",32.0823,203.28593,235.36823,3658.290222691601,4114.129598433301,117.36636441145872,836.3446615580402,953.7110259694988
mobile,GGGLLBLBLBBBBG,"((3, 1), (2, 6), (0, 6), (5,), (0,), (0,), (1,), (6,), (5,), (5,), (1,), (1,), (2,), (4, 4))",33.9434,193.1045900000001,227.04799000000008,3671.481170370512,4310.542629844223,124.62255395835442,832.3855672135908,957.0081211719452
mobile,GGGLLBLBLBBBBG,"((4, 0), (1, 5), (4, 3), (2,), (4,), (7,), (1,), (3,), (0,), (7,), (1,), (0,), (7,), (4, 6))",51.8709,177.68815999999995,229.55906,3657.418966100111,4523.046682061204,189.71361344868225,803.6918425295601,993.4054559782423
mobile,GGGLLBLBLBBBBG,"((0, 4), (1, 6), (2, 1), (1,), (2,), (6,), (5,), (1,), (3,), (5,), (5,), (6,), (3,), (0, 1))",19.7113,193.06133,212.77263,3863.1491608391616,4298.270438256585,76.14769205404896,829.8298075094992,905.9774995635482
mobile,GGGLLBLBLBBBBG,"((1, 3), (0, 7), (2, 2), (0,), (5,), (0,), (2,), (1,), (1,), (0,), (5,), (7,), (7,), (3, 4))",21.2778,209.6912,230.969,3861.1387912087903,4222.300328984063,82.15653897158239,885.3792227450629,967.5357617166452
mobile,LBBGGBGGLLGGLL,"((0,), (3,), (1,), (0, 1), (2, 7), (4,), (0, 5), (2, 7), (0,), (5,), (3, 3), (4, 5), (4,), (2,))",117.32,199.638,316.958,3165.926362223964,4203.262383242505,371.4264808161154,839.1308956657673,1210.5573764818828
mobile,LBBGGBGGLLGGLL,"((5,), (4,), (7,), (3, 1), (1, 7), (1,), (3, 1), (0, 7), (1,), (4,), (2, 1), (4, 4), (2,), (2,))",34.812,180.3166,215.1286,3558.380869565216,4371.140884861694,123.87435483130427,788.1892624792521,912.0636173105564
mobile,LBBGGBGGLLGGLL,"((3,), (0,), (6,), (1, 1), (1, 5), (4,), (1, 3), (0, 7), (0,), (2,), (1, 2), (1, 3), (5,), (2,))",47.9292,230.5491,278.4783,3331.036870363981,4036.934287980152,159.65393236704932,930.7115668529648,1090.3654992200145
mobile,LBBGGBGGLLGGLL,"((4,), (7,), (0,), (1, 5), (1, 4), (2,), (3, 2), (1, 5), (0,), (0,), (0, 0), (2, 1), (5,), (5,))",40.097,221.5987,261.6957,3473.644729344729,4079.798934834714,139.2827327125356,904.0781402207574,1043.360872933293
mobile,LBBGGBGGLLGGLL,"((5,), (0,), (5,), (0, 3), (1, 0), (3,), (3, 1), (4, 7), (3,), (2,), (2, 1), (2, 7), (0,), (1,))",35.4073,206.5678,241.9751,3522.147463768117,4137.91808882948,124.70973189387686,854.7606361897103,979.4703680835872
mobile,LBBGGBGGLLGGLL,"((4,), (4,), (6,), (4, 6), (0, 6), (3,), (0, 6), (1, 2), (2,), (2,), (1, 0), (3, 3), (4,), (1,))",40.9035,179.88639999999995,220.7899,3398.421932013236,4305.089281324868,139.00735149610338,774.4270124961176,913.434363992221
mobile,LBBGGBGGLLGGLL,"((3,), (0,), (7,), (3, 5), (0, 7), (2,), (2, 2), (1, 0), (5,), (1,), (1, 7), (3, 5), (5,), (5,))",47.6204,187.141,234.7614,3370.480947580646,4346.540747908955,160.50365091616936,813.4159821044298,973.9196330205992
mobile,LBBGGBGGLLGGLL,"((0,), (5,), (5,), (1, 2), (1, 1), (5,), (2, 6), (2, 4), (0,), (0,), (2, 3), (1, 6), (4,), (5,))",117.237,202.2111,319.4481,3174.8048788930364,4159.972438718789,372.2045995867829,841.1926028030089,1213.3972023897918
mobile,LBBGGBGGLLGGLL,"((1,), (4,), (7,), (0, 7), (1, 3), (2,), (1, 5), (2, 3), (0,), (0,), (4, 0), (1, 1), (3,), (2,))",79.7864,208.56240000000005,288.34880000000004,3198.0255357295323,4145.276747059771,255.1589446039308,864.5488670309791,1119.7078116349098
mobile,LBBGGBGGLLGGLL,"((5,), (7,), (7,), (2, 3), (3, 0), (5,), (4, 7), (3, 1), (1,), (0,), (1, 4), (1, 3), (2,), (0,))",35.681,188.3598,224.0408,3515.745604743084,4312.416827439362,125.44531892283798,812.2859711331128,937.7312900559508
mobile,LLGGGGGBBGBGBB,"((2,), (4,), (4, 4), (1, 5), (1, 5), (0, 5), (4, 0), (1,), (6,), (2, 3), (6,), (1, 5), (0,), (2,))",60.2657,208.47936,268.74506,3281.93941097426,4298.435102452028,197.78837595995148,896.1349991607333,1093.9233751206848
mobile,LLGGGGGBBGBGBB,"((4,), (3,), (2, 7), (2, 3), (2, 0), (1, 6), (1, 0), (7,), (3,), (3, 3), (5,), (1, 2), (1,), (4,))",41.8614,175.42595999999998,217.28736,3446.0993404488227,4478.238916407088,144.25854293026435,785.599361020073,929.8579039503376
mobile,LLGGGGGBBGBGBB,"((5,), (4,), (1, 1), (2, 0), (1, 0), (0, 5), (1, 4), (1,), (2,), (1, 7), (7,), (2, 5), (7,), (2,))",35.9397,202.96081,238.90051,3552.546383500559,4300.750975327657,127.67745125909504,872.8839015607914,1000.5613528198865
mobile,LLGGGGGBBGBGBB,"((5,), (4,), (0, 3), (0, 0), (1, 5), (0, 3), (2, 0), (0,), (4,), (2, 6), (3,), (0, 4), (0,), (1,))",35.3886,267.04470000000003,302.43330000000003,3533.160589591569,3932.886368346992,125.03360684082018,1050.2564603693122,1175.2900672101323
mobile,LLGGGGGBBGBGBB,"((4,), (1,), (0, 6), (4, 7), (0, 0), (4, 5), (0, 0), (1,), (0,), (3, 0), (2,), (3, 4), (2,), (7,))",41.75,207.0211,248.7711,3513.860571835573,4285.403725597647,146.70367887413516,887.1689932173231,1033.8726720914583
mobile,LLGGGGGBBGBGBB,"((4,), (3,), (2, 2), (3, 4), (4, 6), (0, 6), (3, 1), (5,), (3,), (0, 4), (3,), (1, 0), (1,), (2,))",41.866,205.93,247.796,3413.0598799348804,4223.059555836787,142.89116493335368,869.6546543334696,1012.5458192668232
